ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt,ReconciliationNote,LoadedAt
438,023-860-09,023-860-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - Parcel 023-372-006 includes 2 units. These should be zeroed out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
439,023-870-01,023-870-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
440,023-870-02,023-870-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
442,023-870-04,023-870-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
443,023-870-05,023-870-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
444,023-870-06,023-870-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
445,023-870-07,023-870-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
446,023-870-08,023-870-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
447,023-870-09,023-870-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
448,023-870-10,023-870-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
449,023-870-11,023-870-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
450,023-870-12,023-870-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
451,023-870-13,023-870-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
452,023-870-14,023-870-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
453,023-870-15,023-870-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
454,023-870-16,023-870-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
455,023-870-17,023-870-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 17 units are counted under 023-181-029,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
456,023-880-01,023-880-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
457,023-880-02,023-880-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
458,023-880-03,023-880-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
459,023-880-04,023-880-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
460,023-880-05,023-880-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
461,023-880-06,023-880-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
462,023-880-07,023-880-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
463,023-880-08,023-880-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
464,023-880-09,023-880-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
465,023-880-10,023-880-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
466,023-880-11,023-880-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
467,023-880-12,023-880-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
468,023-880-13,023-880-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
469,023-880-14,023-880-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
470,023-880-15,023-880-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
471,023-880-16,023-880-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
472,023-880-17,023-880-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
474,023-880-19,023-880-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Mobile Home Park - 18 units are counted under 023-241-010,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
475,023-891-01,023-891-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
478,023-892-11,023-892-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
479,023-892-17,023-892-017,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
501,025-211-16,025-211-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
520,025-271-05,025-271-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
535,025-382-04,025-382-004,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
536,025-382-05,025-382-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
538,025-382-10,025-382-010,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
547,025-403-10,025-403-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
548,025-431-01,025-431-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
556,025-510-91,025-510-091,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
558,025-520-21,025-520-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
572,025-732-01,025-732-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
578,025-792-28,025-792-028,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
579,025-793-13,025-793-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
584,025-813-03,025-813-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
585,025-813-20,025-813-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
590,025-911-16,025-911-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Vacant, should be zero",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
591,025-911-17,025-911-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Vacant, should be zero",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
593,025-920-02,025-920-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
594,025-920-03,025-920-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
595,025-920-04,025-920-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
596,025-920-05,025-920-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
597,025-920-06,025-920-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
598,025-920-07,025-920-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
599,025-920-08,025-920-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
600,025-920-09,025-920-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
601,025-920-10,025-920-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
602,025-920-11,025-920-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
603,025-920-12,025-920-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
604,025-920-13,025-920-013,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
605,025-920-14,025-920-014,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
606,025-920-15,025-920-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
607,025-920-16,025-920-016,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
608,025-920-17,025-920-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
609,025-920-18,025-920-018,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
610,025-920-19,025-920-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
611,025-920-20,025-920-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
612,025-920-21,025-920-021,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
613,025-920-22,025-920-022,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
614,025-920-23,025-920-023,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
615,025-920-24,025-920-024,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
616,025-920-25,025-920-025,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
617,025-920-26,025-920-026,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
618,025-920-27,025-920-027,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
619,025-920-28,025-920-028,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
620,025-920-30,025-920-030,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
621,025-920-31,025-920-031,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
622,025-920-32,025-920-032,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
623,025-920-33,025-920-033,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
624,025-920-34,025-920-034,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Units are counted under 025-021-077 - 63-unit mobile home park, Heavenly Valley Estates. Zero Out individual parcels 025-920-01 through 025-920-68 (63 units)",,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
